Time,electricity_demand_values,heat_demand_values,air_pressure,air_temperature,relative_humidity,wind_speed,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,air_temperature_range
2010-12-14,10497.5486717205,15523.6482668145,734.0916666666667,12.991666666666667,71.0,4.458333333333333,261.375,26.041666666666668,10.0,22.799999999999997
2010-12-15,9372.873155146399,10519.0946618045,734.0833333333334,12.799999999999999,68.625,5.916666666666667,232.83333333333334,38.541666666666664,11.0,22.2
2010-12-16,9642.00654253541,12410.188654301,733.5416666666666,14.575000000000001,80.125,4.916666666666667,277.4166666666667,65.625,10.0,27.2
2010-12-17,10833.62618438221,17686.324985855,733.0458333333332,15.133333333333333,71.83333333333333,5.041666666666667,281.0833333333333,36.458333333333336,9.0,15.000000000000002
2010-12-18,9970.86688642421,13852.5570671895,731.0333333333333,19.0,78.08333333333333,4.958333333333333,282.0833333333333,37.5,9.0,21.700000000000003
2010-12-19,10241.88712747591,15060.994737605,737.1166666666667,13.7125,81.54166666666667,5.166666666666667,276.0,53.125,7.0,21.7
2010-12-20,11797.29691677931,21947.731641095,736.3291666666668,14.741666666666667,82.16666666666667,4.75,278.1666666666667,60.416666666666664,8.0,20.0
2010-12-21,13452.7904678634,28535.058980855,739.4916666666667,12.620833333333332,63.791666666666664,5.583333333333333,249.04166666666666,29.166666666666668,11.0,21.6
2010-12-22,11181.0210461604,18484.265273725,734.7958333333332,12.408333333333333,51.541666666666664,4.291666666666667,259.2916666666667,13.541666666666666,10.0,30.0
2010-12-23,10796.11641764091,17487.974604835,738.7833333333333,7.729166666666667,64.375,6.458333333333333,254.04166666666666,29.166666666666668,8.0,20.6
2010-12-24,12622.09225353671,25526.918176619998,737.625,8.174999999999999,73.125,5.208333333333333,262.375,32.291666666666664,11.0,17.200000000000003
2010-12-25,11655.26049163131,21246.125822445,737.7125,5.533333333333334,74.5,5.416666666666667,244.66666666666666,69.79166666666667,9.0,26.7
2010-12-26,11482.22061369631,20486.5046122,731.7791666666667,4.95,71.95833333333333,5.458333333333333,262.0833333333333,39.583333333333336,7.0,27.2
2010-12-27,12137.03852361761,23377.87318198,735.9499999999999,7.554166666666667,70.04166666666667,4.291666666666667,230.95833333333334,56.25,8.0,21.700000000000003
2010-12-28,12442.4590901185,24032.28661707,734.6166666666667,8.983333333333333,76.625,4.416666666666667,237.16666666666666,34.375,8.0,16.1
2010-12-29,11232.1197901987,18706.61826016,743.9375,5.483333333333333,70.33333333333333,4.416666666666667,230.25,43.75,11.0,12.2
2010-12-30,10589.90059996241,16566.3392726,734.8958333333334,8.541666666666666,80.91666666666667,5.125,266.6666666666667,36.458333333333336,12.0,23.9
2010-12-31,10955.037303611909,18189.172800195,738.7375000000001,9.504166666666666,52.541666666666664,5.375,252.83333333333334,11.458333333333334,8.0,20.5
2011-01-01,11930.36496185296,23901.876841305,732.5291666666667,7.125,59.916666666666664,5.208333333333333,240.83333333333334,4.166666666666667,8.0,17.200000000000003
2011-01-02,10484.14037111416,17514.07799959,733.1916666666666,11.233333333333334,74.0,4.25,258.4583333333333,41.666666666666664,9.0,22.2
2011-01-03,10891.85717628736,19325.145380649,742.1291666666666,5.020833333333333,69.25,4.0,286.75,30.208333333333332,8.0,17.700000000000003
2011-01-04,10307.04930452527,16064.554984163,735.3541666666666,5.3500000000000005,77.25,4.541666666666667,265.2083333333333,26.041666666666668,7.0,15.0
2011-01-05,10378.23601643467,16381.995966872,735.6916666666666,10.2875,58.125,5.625,229.54166666666666,17.708333333333332,9.0,20.0
2011-01-06,9503.51487383836,13193.558674337,735.5541666666667,8.237499999999999,65.83333333333333,4.416666666666667,232.91666666666666,33.333333333333336,9.0,17.8
2011-01-07,10390.45328458756,17141.82054312,733.4333333333334,8.629166666666666,66.79166666666667,4.0,260.9583333333333,33.333333333333336,13.0,24.5
2011-01-08,11204.54219637436,20739.867609625,733.5333333333333,12.008333333333333,73.16666666666667,4.583333333333333,240.29166666666666,35.416666666666664,10.0,17.799999999999997
