Time,electricity_demand_values,air_pressure,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,Wind scale 2,Wind scale 3,huimidity_Comfort,huimidity_Uncomfortable Dry,huimidity_Uncomfortable Wet,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_minus_10_0,Is_Weekday_0,Is_Weekday_1,Is_Weekday_2,Is_Weekday_3,Is_Weekday_4,Is_Weekday_5,Is_Weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2011-04-17,5315.32607600017,733.2624999999999,522.3846153846154,0.14583333333333334,13.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-18,5315.32607600017,734.3625000000001,494.3076923076923,0.20833333333333334,11.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-19,5468.30494063876,733.4458333333333,497.0769230769231,0.53125,14.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-20,5468.30494063876,734.3166666666666,509.9230769230769,0.5208333333333334,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-21,5357.450647308583,733.3458333333333,435.6923076923077,0.21875,9.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-22,5341.050633363985,731.0041666666666,477.84615384615387,0.2708333333333333,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-23,5802.27127441529,736.7416666666667,486.15384615384613,0.14583333333333334,13.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-24,5978.17246209335,737.1208333333334,438.2307692307692,0.3020833333333333,9.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-25,5388.28406491482,735.4541666666668,487.6923076923077,0.375,7.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-26,5563.8725252705,735.7916666666666,500.84615384615387,0.7353249948690045,12.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-27,5245.32866591276,738.2208333333333,462.61538461538464,0.4166666666666667,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-28,5671.474725762646,739.9458333333333,426.61538461538464,0.28125,8.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-29,5800.82622630901,737.8125,426.15384615384613,0.21875,10.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-30,5619.21194936438,740.6750000000001,455.9230769230769,0.22916666666666666,9.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-01,14071.27447006477,736.5333333333333,447.15384615384613,0.16666666666666666,13.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-02,8117.108286305254,746.0833333333334,494.6923076923077,0.125,15.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-03,5609.251216505858,736.6583333333333,497.0,0.25,11.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-04,5560.408210715301,742.4583333333334,512.9230769230769,0.21875,7.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-05,5675.67246627594,745.2375000000001,430.0769230769231,0.8229166666666666,9.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-06,7128.760722405181,737.9041666666667,456.84615384615387,0.3125,9.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-07,9173.22497166584,736.4291666666667,465.9230769230769,0.4895833333333333,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-08,11885.134565259723,740.0749999999999,480.2307692307692,0.041666666666666664,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-09,13289.612270649766,741.1333333333333,448.38461538461536,0.375,13.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-10,12711.187253917986,736.6958333333333,428.46153846153845,0.13541666666666666,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-11,11626.32756024052,735.1125000000001,470.6923076923077,0.052083333333333336,7.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-12,11901.7138902741,736.0291666666667,435.6923076923077,0.125,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-13,13825.49318714542,737.3458333333333,483.15384615384613,0.7916666666666666,8.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-14,11292.6004611576,738.7375000000001,476.2307692307692,0.4583333333333333,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-15,11681.60762187302,732.5375,455.15384615384613,0.14583333333333334,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-16,10083.09109512917,735.5416666666666,502.61538461538464,0.0625,13.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-17,6837.2907931611835,735.7458333333334,489.15384615384613,0.21875,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-18,7910.277595317029,738.0749999999999,493.38461538461536,0.052083333333333336,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-19,10639.928465984342,732.8791666666666,433.2307692307692,0.07291666666666667,8.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-20,9186.195865077902,735.8583333333332,511.15384615384613,0.40625,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-21,9607.164615346419,735.0833333333334,459.84615384615387,0.8020833333333334,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-22,12179.093563746555,731.4541666666668,490.6923076923077,0.19791666666666666,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-23,13344.044109070672,731.5291666666667,459.15384615384613,0.07291666666666667,9.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-24,10018.952220390938,738.1750000000001,460.9230769230769,0.041666666666666664,8.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-25,13839.585851458542,735.1083333333332,508.61538461538464,0.020833333333333332,11.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-26,10116.16357496622,734.9041666666667,433.15384615384613,0.3125,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-27,9479.559431840404,734.4416666666666,488.61538461538464,0.4270833333333333,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-28,9597.286628897637,732.025,496.15384615384613,0.34375,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-29,8861.388082725802,735.2208333333333,462.3076923076923,0.6041666666666666,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-30,10006.795575313226,734.0208333333334,473.61538461538464,0.34375,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-31,14938.23192510595,733.8708333333334,493.6923076923077,0.4583333333333333,6.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-01,19608.842636110137,733.2375000000001,475.84615384615387,0.125,9.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02,8327.71031151413,735.15,485.0,0.19057916410116893,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03,5485.833812246598,734.2875,507.0769230769231,0.15625,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-04,9401.479078502367,734.7874999999999,459.53846153846155,0.2604166666666667,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-05,10912.459947769275,732.65,480.0769230769231,0.14583333333333334,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-06,13457.071630582446,733.8666666666667,439.7692307692308,0.3229166666666667,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-07,15153.3513188212,730.625,474.6923076923077,0.3541666666666667,8.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-08,7968.3862508655775,730.4541666666668,486.7692307692308,0.17708333333333334,6.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-09,10158.20368945579,732.2624999999999,494.0769230769231,0.40625,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-10,10691.899975029892,734.8000000000001,510.61538461538464,0.3125,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-11,13727.265603287382,729.3083333333334,424.53846153846155,0.2604166666666667,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-12,17313.2833647327,730.4,451.6923076923077,0.3333333333333333,14.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-13,17376.021550195957,731.0541666666667,474.3076923076923,0.25,12.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-14,15291.341517399347,732.8958333333334,456.6923076923077,0.3020833333333333,10.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-15,17439.123827054464,731.8416666666667,457.2307692307692,0.3854166666666667,15.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-16,17340.5366191433,725.7208333333333,455.0769230769231,0.3333333333333333,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-17,15141.469133762448,734.3166666666666,456.53846153846155,0.40625,8.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-18,13953.60111059634,735.5916666666667,491.53846153846155,0.4791666666666667,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-19,16589.6040196842,734.5541666666667,492.6923076923077,0.16666666666666666,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-20,12877.74753157184,728.9250000000001,414.15384615384613,0.46875,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-21,10569.81532531362,730.5791666666668,449.46153846153845,0.4375,7.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-22,10861.30800541742,732.8916666666668,485.53846153846155,0.1875,13.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-23,13653.30423017546,738.5166666666668,493.0,0.25,9.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-24,15789.882060107959,738.8541666666666,483.46153846153845,0.5520833333333334,11.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-25,24472.627655088418,738.8208333333333,474.46153846153845,0.5,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-26,23872.455100828018,733.5916666666667,458.3076923076923,0.3125,8.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-27,18841.10963972582,729.375,497.84615384615387,0.16666666666666666,8.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-28,10599.38727871757,734.9625,481.0769230769231,0.4791666666666667,5.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-29,10388.745126422165,733.4,450.46153846153845,0.22916666666666666,13.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-30,11996.51760149182,737.4666666666667,468.0769230769231,0.40625,8.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,14927.43060274726,739.7875,469.38461538461536,0.14583333333333334,6.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-02,10607.40747497738,725.9291666666667,480.7692307692308,0.125,14.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-03,10772.141250985567,738.3833333333333,444.6923076923077,0.6666666666666666,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-04,12106.96935730377,737.4416666666666,514.6923076923077,0.34375,10.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-05,11608.86859287882,737.8916666666668,519.3846153846154,0.3958333333333333,13.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-06,11689.818296452346,737.7333333333332,508.38461538461536,0.041666666666666664,8.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-07,12544.725213050237,736.5416666666666,496.2307692307692,0.4583333333333333,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-08,10854.868283203497,740.5708333333333,475.61538461538464,0.4791666666666667,9.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-09,9612.82094590693,738.9166666666666,478.3076923076923,0.53125,10.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-10,10848.262306443336,737.2708333333334,456.53846153846155,0.6770833333333334,11.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-11,12309.93882457838,730.6374999999999,497.84615384615387,0.2708333333333333,8.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-12,9664.856226840362,737.9958333333334,483.38461538461536,0.15625,7.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-13,9722.06709513269,737.8583333333332,488.3076923076923,0.11458333333333333,10.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-14,15696.17609600781,739.7166666666667,451.46153846153845,0.10416666666666667,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-15,15764.26614236293,740.2166666666667,498.3076923076923,0.8541666666666666,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-16,15566.202892362731,735.1625,392.2307692307692,0.2916666666666667,9.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-17,13173.409397963951,737.275,489.3076923076923,0.13541666666666666,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-18,10353.533737461692,733.8458333333333,432.0,0.13541666666666666,12.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-19,11950.79105235083,735.725,482.53846153846155,0.375,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-20,14109.466985722569,735.9416666666666,429.9230769230769,0.17708333333333334,9.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-21,18220.581805699057,736.3458333333333,432.84615384615387,0.041666666666666664,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-22,17280.73045346803,735.6791666666667,464.15384615384613,0.3854166666666667,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-23,12078.24035352423,734.4375,451.84615384615387,0.15625,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-24,12083.06611465434,735.9916666666667,478.84615384615387,0.3229166666666667,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-25,15720.738824333786,733.4708333333333,482.0,0.21875,7.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-26,18677.64379301475,735.5,447.53846153846155,0.4166666666666667,7.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-27,19791.749674845112,735.0916666666667,452.0,0.28125,10.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,16122.95694501517,734.5791666666665,471.9230769230769,0.5208333333333334,10.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-29,8221.41760606292,733.4791666666666,448.15384615384613,0.125,10.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-30,8418.339959817029,732.3125,532.2307692307693,0.22916666666666666,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-31,5106.01599670795,733.0541666666667,466.46153846153845,0.052083333333333336,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-01,18415.950949464925,733.2333333333332,478.15384615384613,0.1875,6.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-02,19674.05257536603,736.0208333333334,445.3076923076923,0.0625,6.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-03,17630.84904771921,732.6833333333334,415.9230769230769,0.052083333333333336,9.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-04,8684.96842898223,731.4250000000001,466.9230769230769,0.13541666666666666,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-05,8725.663112340731,732.3916666666668,481.2307692307692,0.25,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-06,10600.94368278369,735.4458333333333,499.53846153846155,0.22916666666666666,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-07,13943.535014322712,735.6291666666666,463.9230769230769,0.08333333333333333,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-08,11420.317170272252,731.8791666666666,535.5384615384615,0.20833333333333334,6.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-09,12267.245442558182,733.2458333333334,433.84615384615387,0.20833333333333334,7.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-10,10195.90319196765,733.15,487.61538461538464,0.6145833333333334,10.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-11,16756.63127444059,731.5,542.6153846153846,0.2916666666666667,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-12,8038.065435335584,733.2958333333332,479.0769230769231,0.7395833333333334,7.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-13,10256.656247169834,736.5875,519.7692307692307,0.7291666666666666,8.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-14,5810.649417825492,730.525,445.3076923076923,0.16666666666666666,14.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-15,6823.333882282648,736.3208333333333,521.2307692307693,0.1875,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-16,7946.03208074512,727.2833333333333,453.3076923076923,0.2708333333333333,7.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-17,9493.424682559193,734.5500000000001,462.7692307692308,0.4583333333333333,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-18,12295.25267037784,734.3416666666667,493.9230769230769,0.7604166666666666,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-19,13193.241708887734,735.125,462.38461538461536,0.5625,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-20,7607.133481235633,736.5166666666668,531.3846153846154,0.14583333333333334,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-21,7483.35925760394,731.7541666666666,506.0,0.34375,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-22,8093.253508398061,734.7791666666667,451.6923076923077,0.03125,10.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-23,9322.790941883968,732.7166666666667,468.61538461538464,0.2708333333333333,11.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-24,6023.375663720614,731.4083333333333,411.46153846153845,0.6666666666666666,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-25,6665.39569001399,734.2541666666666,459.53846153846155,0.23958333333333334,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,7491.718590335348,737.7583333333333,469.7692307692308,0.041666666666666664,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-27,8581.698112049413,733.725,504.3076923076923,0.3645833333333333,9.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-28,7449.221484379278,735.7958333333332,444.6923076923077,0.10416666666666667,10.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-29,8338.821190384826,740.1875,436.7692307692308,0.010416666666666666,12.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-30,8695.20513995114,736.5500000000001,498.2307692307692,0.15625,11.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-31,6620.449723014181,735.1708333333332,460.84615384615387,0.125,8.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
